NTD_ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,FB,PT,Annual Total,,,1,1,,,"7,736","7,736",0,"7,786","4,298","4,298",0,0,,,,,,,,"423,806",,,"190,713",,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:00 AM,1:01 AM,,,,159,"33,234","29,758","3,476","29,925","2,279","2,122",157,,,,,,,,,"32,788",,,"198,966",253,0,,1,Hurricane Dorian ,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:14 AM,1:23 AM,,,,89,"19,764","17,806","1,958","17,905","1,349","1,258",91,,,,,,,,,"18,006",,,"112,321",53,0,,0,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,4:41 AM,11:13 PM,,,,75,"15,271","13,614","1,657","13,691","1,053",980,73,,,,,,,,,"11,389",,,"73,770",58,0,,0,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,159,207,,,"10,364,700","9,273,421","1,091,279","9,325,506","713,196","661,652","51,544",73,0,,,,,,,"9,968,311",,,"60,863,642",,,,,,,841.0
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,5:45 AM,11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,12:10 PM,7:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:45 AM,7:20 PM,,,,6,758,717,41,758,37,35,2,,,,,,,,,82,,,"1,155",170,,,2,Hurricane Dorian ,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,6,8,,,"127,718","120,737","6,981","127,718","6,354","5,994",360,0,0,,,,,,,"13,919",,,"201,961",,,,,,,164.0
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Weekday - Midday,9:00 AM,4:00 PM,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Weekday - PM Peak,4:00 PM,7:00 PM,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Weekday - Other,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Typical Weekday,6:00 AM,9:00 PM,,,5,5,548,543,5,544,58,56,2,,,548,543,5,58,56,2,"3,032",,,"2,517",256,,,1,"Hurricane Dorian on September 4, 2019",,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,,Urban,MG,DO,Annual Total,,,5,6,,,"140,248","138,908","1,340","138,987","14,735","14,413",322,,,"140,248","138,908","1,340","14,735","14,413",322,"796,056",,,"660,726",,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:00 AM,1:30 AM,,,,56,"7,117","6,153",964,,468,409,59,,,,,,,,,668,,,"6,563",255,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:00 AM,1:00 AM,,,,56,"2,601","2,314",287,,181,160,21,,,,,,,,,254,,,"2,144",52,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:00 AM,1:00 AM,,,,56,"1,830","1,603",227,,127,109,18,,,,,,,,,177,,,"1,599",58,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,56,73,,,"2,056,151","1,809,676","246,475",,"138,070","120,620","17,450",0,0,,,,,,,"196,897","196,897",0,"1,907,491",,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:00 AM,1:30 AM,,,,126,"28,845","26,246","2,599","26,400","2,197","2,093",104,,,,,,,,,"38,678",,,"239,297",252,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:00 AM,1:00 AM,,,,71,"17,463","15,320","2,143","15,357","1,334","1,286",48,,,,,,,,,"22,700",,,"96,413",54,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:00 AM,1:00 AM,,,,64,"13,971","12,241","1,730","12,253","1,097","1,062",35,,,,,,,,,"17,052",,,"95,566",59,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,137,185,,,"9,073,833","8,199,395","874,438","8,241,170","693,279","662,200","31,079",0,0,,,,,,,"12,032,360",,,"71,147,498",,,,,,,996.1
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Weekday - AM Peak,7:00 AM,10:00 AM,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Weekday - Midday,10:00 AM,3:00 PM,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Weekday - PM Peak,3:00 PM,11:00 PM,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Weekday - Other,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Typical Weekday,7:00 AM,11:00 PM,,,4,4,329,328,1,331,63,62,1,,,329,328,1,63,62,1,"2,052",,,"2,902",259,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Typical Saturday,8:30 AM,1:30 AM,,,4,4,303,302,1,302,58,57,1,,,303,302,1,58,57,1,"4,284",,,"5,747",52,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Average Typical Sunday,8:30 AM,11:00 PM,,,4,4,252,251,1,252,48,47,1,,,252,251,1,48,47,1,"2,386",,,"3,276",52,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,Urban,SR,DO,Annual Total,,,4,8,,,"114,149","113,872",277,"114,517","21,764","21,672",92,,,"114,149","113,872",277,"21,764","21,672",92,"878,343",,,"1,220,892",363,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:08 AM,10:12 PM,,,,22,"4,241","3,701",540,,282,228,54,,,,,,,,,482,,,"8,073",252,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,4:09 AM,10:13 PM,,,,12,"2,127","1,807",320,,146,112,34,,,,,,,,,192,,,"1,736",51,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,26,43,,,"1,178,639","1,026,177","152,462",,"78,478","64,463","14,015",0,0,,,,,,,"131,471","131,471",0,"2,124,079",,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,4:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,10:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:25 AM,10:32 PM,,,,70,"10,858","10,253",605,"10,335",813,784,29,,,,,,,,,"10,884",,,"61,426",259,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:30 AM,10:21 PM,,,,35,"6,779","6,370",409,"6,416",504,485,19,,,,,,,,,"5,803",,,"33,153",52,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,70,73,,,"3,202,987","3,022,019","180,968","3,045,793","239,437","230,707","8,730",0,0,,,,,,,"3,120,707",,,"17,633,412",,,,,,,645.2
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:00 AM,10:00 PM,,,,25,"2,698","2,497",201,,176,164,12,,,,,,,,,301,,,"2,652",254,0,,0,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Typical Saturday,4:00 AM,10:00 PM,,,,14,"1,915","1,759",156,,99,90,9,,,,,,,,,185,,,"1,110",52,0,,0,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,DR,DO,Annual Total,,,25,29,,,"779,872","716,910","62,962",,"51,368","47,570","3,798",,,,,,,,,"88,149","88,149",,"706,514",,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,9:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:30 AM,10:45 PM,,,,20,"3,658","3,415",243,"3,698",286,272,14,,,,,,,,,"2,771",,,"18,870",254,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:40 AM,10:45 PM,,,,14,"2,743","2,567",176,"2,743",199,188,11,,,,,,,,,"2,509",,,"17,990",52,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,,
40043,City of Mobile,Full Reporter,,Urban,MB,DO,Annual Total,,,20,28,,,"1,042,528","1,003,561","38,967","1,079,928","82,723","79,264","3,459",0,0,,,,,,,"849,876",,,"5,617,680",,,,,,,247.0
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:40 AM,9:45 PM,,,,6,"1,005",901,104,,78,67,11,,,,,,,,,89,,,932,255,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:30 AM,6:30 PM,,,,1,84,70,14,,9,7,2,,,,,,,,,9,,,55,53,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,DR,DO,Annual Total,,,6,8,,,"260,833","238,655","22,178",,"20,535","17,391","3,144",,,,,,,,,"23,194","23,194",,"240,695",,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:40 AM,9:45 PM,,,,19,"4,450","4,425",25,"4,570",272,268,4,,,,,,,,,"2,116",,,"9,435",255,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:30 AM,6:30 PM,,,,11,"2,077","2,012",65,"2,375",136,130,6,,,,,,,,,744,,,"2,810",53,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40044,City of Montgomery,Full Reporter,,Urban,MB,DO,Annual Total,,,19,22,,,"1,247,996","1,234,896","13,100","1,291,225","76,358","75,256","1,102",,,,,,,,,"579,203",,,"2,536,909",,,,,,,305.0
40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,,Urban,DR,DO,Annual Total,,,5,,,,,"126,253",,,,"9,679",,,,,,,,,,"15,066",,0,,,,,,,,
40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,,Urban,MB,DO,Annual Total,,,7,,,,,"300,066",,,,"18,521",,,,,,,,,,"297,875",,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:00 AM,11:00 PM,,,,45,"6,600","5,593","1,007",,459,381,78,,,,,,,,,724,,,"7,592",255,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:00 AM,11:00 PM,,,,24,"2,638","2,231",407,,200,166,34,,,,,,,,,257,,,"1,635",52,0,,0,Hurricane Dorian,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Average Typical Sunday,5:00 AM,11:00 PM,,,,12,"1,040",863,177,,84,70,14,,,,,,,,,95,,,559,52,0,,0,Hurricane Dorian,,
40046,Sarasota County ,Full Reporter,,Urban,DR,PT,Annual Total,,,46,66,,,"1,900,541","1,609,420","291,121",,"133,488","110,916","22,572",0,0,,,,,,,"205,886","152,176",0,"2,080,465",,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,4:20 AM,7:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,7:46 AM,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,5:10 PM,11:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:20 AM,11:11 PM,,,,48,"9,900","8,972",928,"9,165",642,604,38,,,,,,,,,"6,757",,,"34,404",255,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:20 AM,10:45 PM,,,,39,"7,748","7,240",508,"7,319",537,511,26,,,,,,,,,"4,985",,,"31,544",52,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:34 AM,10:30 PM,,,,21,"4,215","4,041",174,"4,074",273,263,10,,,,,,,,,"2,045",,,"12,700",52,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,DO,Annual Total,,,48,55,,,"3,146,563","2,874,568","271,995","2,929,518","205,905","194,314","11,591",0,0,,,,,,,"2,088,675",,,"11,142,765",,,,,,,479.0
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,7:35 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,10:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Typical Weekday,7:35 AM,10:15 PM,,,,2,419,395,24,448,30,28,2,,,,,,,,,882,,,"2,699",261,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Typical Saturday,7:35 AM,12:15 AM,,,,2,449,425,24,501,33,31,2,,,,,,,,,962,,,"2,866",52,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Average Typical Sunday,7:35 AM,10:15 PM,,,,2,430,405,25,453,30,28,2,,,,,,,,,949,,,"2,667",52,0,,0,,,
40046,Sarasota County ,Full Reporter,,Urban,MB,PT,Annual Total,,,3,4,,,"155,114","146,271","8,843","166,616","10,981","10,401",580,0,0,,,,,,,"329,584",,,"995,344",,,,,,,10.7
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:17 AM,6:59 PM,,,,2,200,183,17,,20,19,1,,,,,,,,,23,,,114,250,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:41 AM,7:52 PM,,,,1,156,138,18,,12,11,1,,,,,,,,,14,,,84,51,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Average Typical Sunday,7:13 AM,6:43 PM,,,,1,159,146,13,,12,11,1,,,,,,,,,14,,,88,52,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,DR,DO,Annual Total,,,3,5,,,"66,350","60,491","5,859",,"6,265","5,820",445,,,,,,,,,"7,256","7,256",,"37,590",,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,10:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00 AM,10:00 PM,,,,21,"3,355","3,117",238,"3,199",271,261,10,,,,,,,,,"4,319",,,"15,298",254,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:00 AM,10:00 PM,,,,8,"1,538","1,402",136,"1,429",149,143,6,,,,,,,,,"1,488",,,"6,457",52,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Average Typical Sunday,7:00 AM,10:00 PM,,,,8,"1,538","1,402",136,"1,429",149,143,6,,,,,,,,,"1,300",,,"5,711",53,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,,Urban,MB,DO,Annual Total,,,21,31,,,"1,029,390","933,574","95,816","951,189","83,670","80,454","3,216","2,565",,,,,,,,"1,273,010",,,"4,618,863",,,,,,,168.0
40049, City of Gadsden,Reduced Reporter,,Urban,DR,DO,Annual Total,,,8,,,,,"184,900",,,,"12,742",,,,,,,,,,"31,416",,0,,,,,,,,
40049, City of Gadsden,Reduced Reporter,,Urban,MB,DO,Annual Total,,,5,,,,,"158,308",,,,"12,632",,,,,,,,,,"74,488",,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
